2015-06-17T14:44:48-05:00 dhcp-a2.big.campus.edu dhcpd[8262]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-17T04:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[16106]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-17T04:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[16106]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-17T02:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[16106]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-17T02:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[16106]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-17T00:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[16106]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-17T00:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[16106]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-16T22:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[16106]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-16T22:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[16106]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-16T20:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[16106]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-16T20:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[16106]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-16T18:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[16106]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-16T18:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[16106]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-16T16:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[31777]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-16T16:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[31777]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-16T14:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[2060]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-16T14:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[2060]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-16T12:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[4712]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-16T12:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[4712]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-16T10:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[23932]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-16T10:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[23932]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-16T08:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[27813]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-16T08:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[27813]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-16T06:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[27813]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-16T06:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[27813]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-16T04:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[27813]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-16T04:44:49-05:00 dhcp-a2.big.campus.edu dhcpd[27813]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-16T02:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[4167]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-16T02:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[4167]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-16T00:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[4167]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-16T00:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[4167]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-15T22:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[4167]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-15T22:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[4167]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-15T20:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[4167]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-15T20:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[4167]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-15T18:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[4167]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-15T18:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[4167]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-15T16:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[11996]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-15T16:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[11996]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-15T14:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[3110]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-15T14:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[3110]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-15T12:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[26688]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-15T12:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[26688]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-15T10:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[16730]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-15T10:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[16730]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-15T08:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[19114]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-15T08:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[19114]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-15T06:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-15T06:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-15T04:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-15T04:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-15T02:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-15T02:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-15T00:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-15T00:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-14T22:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-14T22:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-14T20:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-14T20:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-14T18:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-14T18:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-14T16:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-14T16:44:50-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-14T14:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-14T14:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-14T12:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-14T12:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-14T10:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-14T10:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-14T08:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-14T08:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-14T06:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-14T06:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-14T04:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-14T04:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-14T02:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-14T02:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-14T00:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-14T00:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-13T22:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-13T22:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-13T20:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-13T20:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-13T18:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-13T18:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-13T16:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-13T16:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[25611]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-13T14:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[1929]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-13T14:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[1929]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-13T12:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[1929]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-13T12:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[1929]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-13T10:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[1929]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-13T10:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[1929]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-13T08:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[1929]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-13T08:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[1929]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-13T06:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[1929]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-13T06:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[1929]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-13T04:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[10026]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-13T04:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[10026]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-13T02:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[30753]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-13T02:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[30753]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-13T00:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[30753]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-13T00:44:51-05:00 dhcp-a2.big.campus.edu dhcpd[30753]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-12T22:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[30753]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-12T22:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[30753]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-12T20:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[30753]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-12T20:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[30753]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-12T18:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[30753]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-12T18:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[30753]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-12T16:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[14147]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-12T16:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[14147]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-12T14:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[32358]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-12T14:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[32358]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-12T12:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[5726]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-12T12:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[5726]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-12T10:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[11989]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-12T10:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[11989]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-12T08:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[26784]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-12T08:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[26784]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-12T06:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[27216]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-12T06:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[27216]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-12T04:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[27216]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-12T04:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[27216]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-12T02:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[27216]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-12T02:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[27216]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-12T00:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[27216]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-12T00:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[27216]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
2015-06-11T22:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[27216]:  DHCPACK on 172.17.23.194 to 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0 relay bond0 lease-duration 14400 (RENEW)
2015-06-11T22:44:52-05:00 dhcp-a2.big.campus.edu dhcpd[27216]:  DHCPREQUEST for 172.17.23.194 from 28:cf:da:05:6d:11 (Fores-Mac-mini) via bond0  (RENEW)
